
Q1. Clean the below data set in R software. Replace mean/median in the place of missing observation
Q2. Create two separate data frame in R for HR in UTC (8:30 AM and 17:30 PM) for mean wind speed from 1984 to 2008



MONTHLY SURFACE TAB3 DATA :
-------------------------
  INDEX = INDEX NO. OF THE STATION
  YEAR  = YEAR
  MN    = MONTH
  HR    = HOUR IN UTC ( 03 UTC = 0830 IST, 12 UTC = 1730 IST)
  RH    = MEAN RELATIVE HUMIDITY IN %
  NO    = No. OF OBSERVATIONS IN THE MONTH
  MWS   = MEAN WIND SPEED IN KMPH AT THE TIME OF OBSERVATION
  W1    = NO. OF DAYS WITH WIND SPEED >= 62 kmph
  W2    = NO. OF DAYS WITH WIND SPEED 20 - 61 kmph
  W3    = NO. OF DAYS WITH WIND SPEED 01 - 19 kmph
  W4    = NO. OF DAYS WITH CALM WIND
  N     = NO. OF DAYS WITH WIND FROM NORTHERLY DIRECTION
  NE    = NO. OF DAYS WITH WIND FROM NORTH EASTERLY DIRECTION
  E     = NO. OF DAYS WITH WIND FROM EASTERLY DIRECTION
  SE    = NO. OF DAYS WITH WIND FROM SOUTH EASTERLY DIRECTION
  S     = NO. OF DAYS WITH WIND FROM SOUTHERLY DIRECTION
  SW    = NO. OF DAYS WITH WIND FROM SOUTH WESTERLY DIRECTION
  W     = NO. OF DAYS WITH WIND FROM WESTERLY DIRECTION
  NW    = NO. OF DAYS WITH WIND FROM NORTH WESTERLY DIRECTION
  CA    = NO. OF DAYS WITH CALM WIND
  VR    = NO. OF DAYS WITH VARIABLE WIND DIRECTION

----------------------------------------------------------------------------
INDEX YEAR MN HR .RH NO .MWS W1 W2 W3 W4 NO .N NE .E SE .S SW .W NW CA VA NO
43110 2003 08 03  89 31  5.7  0  0 29  2 31  0  1  0  3  0  3 17  5  2  0 31
43110 2003 08 12  83 31  5.6  0  0 30  1 31  1  0  1  0  2  0 19  7  1  0 31
43110 2003 09 03  90 30  3.1  0  0 23  7 30  1  2  7  6  1  1  5  0  7  0 30
43110 2003 09 12  81 30  4.8  0  0 28  2 30  1  0  0  0  0  3 21  3  2  0 30
43110 2003 10 03  83 31  3.7  0  0 28  3 31  1  2 11 14  0  0  0  0  3  0 31
43110 2003 10 12  71 31  3.2  0  0 28  3 31  0  0  1  1  0  2 16  8  3  0 31
43110 2003 11 03  60 30  5.4  0  0 28  2 30  0  1 22  5  0  0  0  0  2  0 30
43110 2003 11 12  60 30  4.4  0  0 29  1 30  0  0  2  0  0  0 10 17  1  0 30
43110 2003 12 03  57 31  6.3  0  2 28  1 31  0  0 25  4  0  0  0  1  1  0 31
43110 2003 12 12  54 31  3.8  0  0 30  1 31  1  2  2  0  0  0  5 20  1  0 31
43110 2004 01 03  69 31  3.8  0  0 25  6 31  1  3 16  5  0  0  0  0  6  0 31
43110 2004 01 12  54 31  5.0  0  0 31  0 31  1  0  2  0  0  1  2 25  0  0 31
43110 2004 02 03  66 29  3.2  0  0 22  7 29  2  4 13  3  0  0  0  0  7  0 29
43110 2004 02 12  55 29  5.3  0  0 29  0 29  2  0  0  0  0  0 17 10  0  0 29
43110 2004 03 03  79 31  3.0  0  0 24  7 31  2  4  9  7  0  0  0  2  7  0 31
43110 2004 03 12  67 31  7.8  0  1 30  0 31  0  0  0  1  0  1 20  9  0  0 31
43110 2004 04 03  73 30  4.0  0  0 30  0 30  6  4  5  6  0  0  1  8  0  0 30
43110 2004 04 12  63 30  8.7  0  0 30  0 30  0  0  1  0  0  0 15 14  0  0 30
43110 2004 05 03  75 31  4.5  0  0 27  4 31  4  5  4  7  0  0  4  3  4  0 31
43110 2004 05 12  70 31  8.0  0  0 31  0 31  3  0  0  1  0  2 15 10  0  0 31
43110 2004 06 03  87 30  8.2  0  1 28  1 30  2  2  3  4  1  6 10  1  1  0 30
43110 2004 06 12  83 30  6.7  0  1 29  0 30  0  0  1  2  1  6 16  4  0  0 30
43110 2004 07 03  89 31  6.2  0  0 29  2 31  0  0  3  4  1  0 16  5  2  0 31
43110 2004 07 12  83 31  4.7  0  0 31  0 31  1  0  0  0  0  3 24  3  0  0 31
43110 2004 08 03  89 31  6.9  0  0 31  0 31  0  0  0  0  0  0 29  2  0  0 31
43110 2004 08 12  83 31  7.8  0  1 30  0 31  0  0  0  0  0  1 28  2  0  0 31
43110 2004 09 03  89 30  3.8  0  0 23  7 30  4  3  6  4  0  0  2  4  7  0 30
43110 2004 09 12  82 30  5.2  0  0 28  2 30  1  0  0  1  2  2 16  6  2  0 30
43110 2004 10 03  69 31  5.1  0  0 27  4 31  2  2 16  4  3  0  0  0  4  0 31
43110 2004 10 12  68 31  3.3  0  0 31  0 31  6  0  2  0  0  2 12  9  0  0 31
43110 2004 11 03  55 30  6.9  0  0 29  1 30  0  0 22  5  0  1  1  0  1  0 30
43110 2004 11 12  58 30  4.1  0  0 30  0 30  5  1  3  0  0  0 12  9  0  0 30
43110 2004 12 03  52 31  7.6  0  0 28  3 31  0  2 22  4  0  0  0  0  3  0 31
43110 2004 12 12  52 31  5.4  0  0 31  0 31  5  1  4  1  0  0  5 15  0  0 31
43110 2005 01 03  66 31  4.5  0  0 25  6 31  2  5 14  3  0  0  0  1  6  0 31
43110 2005 01 12  55 31  5.5  0  0 31  0 31 10  0  1  1  0  1  1 17  0  0 31
43110 2005 02 03  66 28  3.8  0  0 21  7 28  3  5  9  3  0  0  0  1  7  0 28
43110 2005 02 12  57 28  6.3  0  0 28  0 28  2  1  0  0  0  0  9 16  0  0 28
43110 2005 03 03  73 31  3.1  0  0 20 11 31  6  5  4  4  0  0  0  1 11  0 31
43110 2005 03 12  63 31  7.8  0  0 31  0 31  0  1  0  0  0  0 15 15  0  0 31
43110 2005 04 03  72 30  4.0  0  0 27  3 30  7  3  4  6  1  1  2  3  3  0 30
43110 2005 04 12  65 30  7.0  0  0 30  0 30  0  0  0  0  0  0 26  4  0  0 30
43110 2005 05 03  70 31  6.0  0  0 29  2 31 10  3  0  0  0  0  2 14  2  0 31
43110 2005 05 12  65 31  8.9  0  1 30  0 31  0  2  0  0  0  0 13 16  0  0 31
43110 2005 06 03  84 30  6.5  0  0 28  2 30  4  1  2  6  2  4  5  4  2  0 30
43110 2005 06 12  78 30  7.8  0  1 29  0 30  0  0  0  1  0  9 12  8  0  0 30
43110 2005 07 03  89 31  9.0  0  2 25  4 31  1  0  0  3  0  5 15  3  4  0 31
43110 2005 07 12  87 31  7.1  0  2 28  1 31  0  0  0  0  0  3 21  6  1  0 31
43110 2005 08 03  90 31  8.1  0  1 25  5 31  1  1  2  0  0  5 15  2  5  0 31
43110 2005 08 12  86 31  7.8  0  1 30  0 31  0  0  0  0  0  5 20  6  0  0 31
43110 2005 09 03  92 29  4.4  0  0 22  7 29  3  2  2  0  1  5  6  3  7  0 29
43110 2005 09 12  88 30  6.4  0  1 28  1 30  2  0  0  0  0  5 14  8  1  0 30
43110 2005 10 03  78 31  3.2  0  0 21 10 31  2  0 12  6  1  0  0  0 10  0 31
43110 2005 10 12  71 31  2.9  0  0 18 13 31  1  0  0  0  1  1  1 14 13  0 31
43110 2005 11 03  52 29  5.5  0  0 24  5 29  0  0 13 11  0  0  0  0  5  0 29
43110 2005 11 12  56 30  3.4  0  0 23  7 30  8  0  1  0  0  0  1 13  7  0 30
43110 2005 12 03  55 31  6.9  0  0 27  4 31  0  0 20  6  1  0  0  0  4  0 31
43110 2005 12 12  54 31  7.2  0  0 30  1 31  5  0  0  0  0  0  5 20  1  0 31
43110 2006 01 03  54 26  6.0  0  1 19  6 26  3  0 15  2  0  0  0  0  6  0 26
43110 2006 01 12  53 31  8.1  0  1 29  1 31  7  0  1  0  0  0  4 18  1  0 31
43110 2006 02 03  63 26  3.4  0  0 16 10 26  0  0 11  5  0  0  0  0 10  0 26
43110 2006 02 12  57 27  7.7  0  0 27  0 27  1  0  0  0  0  1 13 12  0  0 27
43110 2006 03 03  70 31  2.7  0  0 18 13 31  6  5  3  4  0  0  0  0 13  0 31
43110 2006 03 12  60 31 10.1  0  1 30  0 31  1  0  0  0  0  2  7 21  0  0 31
43110 2006 04 03  74 30  5.0  0  0 23  7 30 12  0  1  3  0  0  0  7  7  0 30
43110 2006 04 12  67 30 11.2  0  0 30  0 30  1  0  0  0  0  0  7 22  0  0 30
43110 2006 05 03  77 29  4.7  0  1 19  9 29  7  3  1  1  0  0  0  8  9  0 29
43110 2006 05 12  72 30 10.0  0  0 29  1 30  1  0  0  0  0  3  8 17  1  0 30
43110 2006 07 03  88 31 12.9  0  5 25  1 31  0  0  0  0  0  9 19  2  1  0 31
43110 2006 07 12  85 29 12.3  0  2 27  0 29  0  0  0  0  0  6 22  1  0  0 29
43110 2006 08 03  90 30  7.9  0  0 28  2 30  0  0  0  0  0  5 22  1  2  0 30
43110 2006 08 12  86 31  9.4  0  0 31  0 31  0  0  0  0  0  4 24  3  0  0 31
43110 2006 09 03  91 29  2.6  0  0 15 14 29  1  2  1  5  5  0  0  1 14  0 29
43110 2006 09 12  83 30  6.7  0  0 28  2 30  1  0  1  0  0  9  5 12  2  0 30
43110 2006 10 03  77 31  2.8  0  0 20 11 31  0  3  8  6  1  0  0  2 11  0 31
43110 2006 10 12  71 31  5.4  0  1 24  6 31  2  0  1  0  0  2  7 13  6  0 31
43110 2006 11 03  67 29  4.7  0  0 21  8 29  0  0 14  7  0  0  0  0  8  0 29
43110 2006 11 12  64 29  4.2  0  0 22  8 30  2  0  2  1  0  1  2 14  8  0 30
43110 2006 12 03  61 31  5.2  0  0 22  9 31  0  0 19  3  0  0  0  0  9  0 31
43110 2006 12 12  52 31  5.9  0  0 29  2 31  3  0  2  1  0  0  8 15  2  0 31
43110 2007 01 03  64 31  4.0  0  0 22  9 31  1  2 16  3  0  0  0  0  9  0 31
43110 2007 01 12  55 31  7.6  0  0 30  1 31  3  0  0  0  0  0  6 21  1  0 31
43110 2007 02 03  71 28  2.7  0  0 15 13 28  0  5  8  2  0  0  0  0 13  0 28
43110 2007 02 12  58 28  9.7  0  0 27  1 28  1  0  0  0  0  0  6 20  1  0 28
43110 2007 03 03  72 28  2.5  0  0 14 14 28  3  4  0  4  0  0  1  2 14  0 28
43110 2007 03 12  64 29 10.6  0  1 28  0 29  1  0  0  0  0  4  7 17  0  0 29
43110 2007 04 03  75 28  1.8  0  0 10 18 28  3  1  3  2  0  0  0  1 18  0 28
43110 2007 04 12  69 29 10.3  0  0 29  0 29  1  0  0  0  0  3  4 21  0  0 29
43110 2007 05 03  73 30  2.4  0  0 14 16 30  3  1  0  1  0  0  1  8 16  0 30
43110 2007 05 12  64 31  8.7  0  0 30  1 31  1  0  0  0  0  4 15 10  1  0 31
43110 2007 06 03  87 30  7.3  0  3 22  5 30  1  0  0 11  4  5  2  2  5  0 30
43110 2007 06 12  77 29  9.9  0  3 25  1 29  0  0  0  0  2 15  6  5  1  0 29
43110 2007 07 03  89 31  7.0  0  0 27  4 31  0  0  0  5  1  8 12  1  4  0 31
43110 2007 07 12  85 30  9.7  0  3 24  3 30  0  0  0  0  0 11 16  0  3  0 30
43110 2007 08 03  89 31  8.6  1  0 22  8 31  0  0  0  2  0  1 19  1  8  0 31
43110 2007 08 12  87 31  7.9  0  1 26  4 31  0  0  0  0  0  2 24  1  4  0 31
43110 2007 09 03  92 29  3.1  0  0 15 14 29  0  1  1  4  3  0  6  0 14  0 29
43110 2007 09 12  86 29  5.4  0  0 21  8 29  1  0  0  0  0  6  9  5  8  0 29
43110 2007 10 03  78 30  2.4  0  0 12 18 30  1  2  2  6  0  0  0  1 18  0 30
43110 2007 10 12  72 31  5.6  0  0 26  5 31  1  0  0  0  0  1  7 17  5  0 31
43110 2007 11 03  60 30  6.0  0  1 24  5 30  0  1 10 13  0  0  1  0  5  0 30
43110 2007 11 12  59 30  6.1  0  0 29  1 30  1  0  0  0  0  0  9 19  1  0 30
43110 2007 12 03  63 30  3.5  0  0 16 14 30  0  0  5 11  0  0  0  0 14  0 30
43110 2007 12 12  58 30  6.9  0  0 29  1 30  2  2  1  1  0  0  2 21  1  0 30
43193 1987 01 03  77 31  0.6  0  0  9 22 31  2  0  2  0  1  0  4  0 22  0 31
43193 1987 01 12  54 31  5.8  0  0 30  1 31  9  0  0  0  1  1 19  0  1  0 31
43193 1987 02 03  77 28  1.2  0  0 12 16 28  5  0  3  0  1  0  3  0 16  0 28
43193 1987 02 12  53 28  7.7  0  0 28  0 28  4  0  0  0  5  2 14  3  0  0 28
43193 1987 03 03  78 31  1.8  0  0 19 12 31  5  0  2  0  9  0  3  0 12  0 31
43193 1987 03 12  62 30  6.2  0  0 30  0 30  7  0  0  0  4  4 13  2  0  0 30
43193 1987 04 03  73 30  2.8  0  0 26  4 30  4  0  4  0 11  2  4  1  4  0 30
43193 1987 04 12  65 30  7.2  0  1 29  0 30  5  0  0  0  3  1 19  2  0  0 30
43193 1987 05 03  67 31  3.6  0  0 29  2 31  5  6  9  1  5  0  3  0  2  0 31
43193 1987 05 12  61 31  8.7  0  0 31  0 31 10  0  1  0  2  1 14  3  0  0 31
43193 1987 06 03  88 30  3.4  0  0 28  2 30  4  4  4  1  4  3  6  2  2  0 30
43193 1987 06 12  79 30  4.4  0  0 26  4 30  5  0  0  1  8  2  6  4  4  0 30
43193 1987 07 03  82 22  5.6  0  0 21  1 22  0  0  0  2  3  6  3  7  1  0 22
43193 1987 07 12  78 22  6.1  0  0 21  1 22  6  0  0  0  3  3  7  2  1  0 22
43193 1987 08 03  90 31  2.5  0  1 19 11 31  8  1  0  1  3  1  1  5 11  0 31
43193 1987 08 12  86 30  4.6  0  0 25  5 30  7  0  0  0  0  1 11  6  5  0 30
43193 1987 09 03  88 30  1.3  0  0 16 14 30  4  0  2  4  2  0  2  2 14  0 30
43193 1987 09 12  78 30  5.6  0  0 28  2 30 13  1  0  0  3  0  5  6  2  0 30
43193 1987 10 03  84 31  0.9  0  0 12 19 31  6  0  0  1  2  0  0  3 19  0 31
43193 1987 10 12  75 31  3.6  0  0 25  6 31  4  0  2  0  3  0 12  4  6  0 31
43193 1987 11 03  81 30  1.0  0  0 14 16 30  2  1  2  1  0  0  0  8 16  0 30
43193 1987 11 12  62 30  4.4  0  0 30  0 30  3  0  1  1  9  3 11  2  0  0 30
43193 1987 12 03  75 31  1.0  0  0 14 17 31  1  5  2  1  1  0  2  2 17  0 31
43193 1987 12 12  56 31  4.0  0  0 30  1 31  3  0  1  0  9  4 12  1  1  0 31
43193 1988 01 03  80 31  0.1  0  0  3 28 31  0  1  1  0  0  0  0  1 28  0 31
43193 1988 01 12  52 31  4.5  0  0 31  0 31  1  0  0  0  9  4 17  0  0  0 31
43193 1988 02 03  84 29  0.5  0  0  7 22 29  3  1  1  1  0  0  0  1 22  0 29
43193 1988 02 12  59 29  5.7  0  0 29  0 29  2  0  0  0  7  5 12  3  0  0 29
43193 1988 03 03  80 31  1.4  0  0 19 12 31  5  2  2  3  3  0  0  4 12  0 31
43193 1988 03 12  56 31  5.6  0  0 31  0 31  1  0  0  0  3  4 17  6  0  0 31
43193 1988 04 03  73 30  2.8  0  0 28  2 30  2  5  4  9  3  1  1  3  2  0 30
43193 1988 04 12  66 30  6.4  0  0 30  0 30  3  0  0  0  0  1 18  8  0  0 30
43193 1988 05 03  72 30  3.7  0  0 30  0 30  6  4  3  2  0  2  1 12  0  0 30
43193 1988 05 12  66 31  8.9  0  0 31  0 31  3  0  0  0  0  0 20  8  0  0 31
43193 1988 06 03  84 30  4.3  0  0 30  0 30  0  4  3  4  8  4  4  3  0  0 30
43193 1988 06 12  79 30  5.6  0  0 29  1 30  0  0  1  1  9  7 10  1  1  0 30
43193 1988 07 03  89 31  6.3  0  1 26  4 31  1  4  2  1  3  8  8  0  4  0 31
43193 1988 07 12  84 31  6.4  0  0 31  0 31  0  0  0  0  8  5 17  1  0  0 31
43193 1988 08 03  90 31  4.0  0  0 24  7 31  0  1  0  0  6  5  7  5  7  0 31
43193 1988 08 12  85 30  5.4  0  0 30  0 30  2  0  0  0  4  1 17  6  0  0 30
43193 1988 09 03  90 30  2.8  0  0 19 11 30  2  0  1  2  5  2  2  5 11  0 30
43193 1988 09 12  81 30  5.8  0  0 27  3 30  1  0  0  0  6  2 15  3  3  0 30
43193 1988 10 03  83 31  1.4  0  0 18 13 31  4  0  2  2  3  0  3  4 13  0 31
43193 1988 10 12  70 31  5.3  0  0 30  1 31  4  0  0  1  2  2 15  5  1  0 30
43193 1988 11 03  63 30  2.0  0  0 19 11 30  3  0  8  0  5  0  3  0 11  0 30
43193 1988 11 12  56 29  5.0  0  0 29  0 29  1  0  0  0  8  3 15  2  0  0 29
43193 1988 12 03  65 31  1.5  0  0 17 14 31  1  0  6  0  7  1  2  0 14  0 31
43193 1988 12 12  57 31  5.0  0  0 31  0 31  2  0  0  0  8  3 12  6  0  0 31
43193 1989 01 03  73 31  1.0  0  0 15 16 31  2  0  0  0 10  0  1  2 16  0 31
43193 1989 01 12  53 31  5.2  0  0 31  0 31  0  0  0  0  6  4 16  5  0  0 31
43193 1989 02 03  69 28  1.6  0  0 20  8 28  4  0  2  1  7  2  2  2  8  0 28
43193 1989 02 12  46 28  5.2  0  0 28  0 28  2  0  0  0  2  3 18  2  0  0 27
43193 1989 03 03  75 31  1.8  0  0 21 10 31  3  0  3  0  8  2  1  4 10  0 31
43193 1989 03 12  58 31  6.4  0  0 31  0 31  0  0  0  0  2  5 22  2  0  0 31
43193 1989 04 03  71 30  2.6  0  0 25  5 30  5  0  1  2  8  1  3  5  5  0 30
43193 1989 04 12  59 30  5.8  0  0 30  0 30  2  0  0  0  0  4 22  2  0  0 30
43193 1989 05 03  71 31  3.8  0  0 28  3 31  2  0  0  0  6  3 11  6  3  0 31
43193 1989 05 12  62 31  6.7  0  0 31  0 31  0  0  0  0  1  6 18  6  0  0 31
43193 1989 06 03  84 30  3.8  0  0 29  1 30  2  0  0  1  5  8 12  1  1  0 30
43193 1989 06 12  82 30  4.6  0  0 30  0 30  0  0  1  1  9  7 11  1  0  0 30
43193 1989 07 03  87 31  4.3  0  1 24  6 31  0  0  1  1  8  4  8  3  6  0 31
43193 1989 07 12  81 31  5.2  0  0 30  1 31  0  0  0  0  2  8 16  4  1  0 31
43193 1989 08 03  87 31  4.6  0  0 31  0 31  2  0  0  0  4  4 17  4  0  0 31
43193 1989 08 12  83 31  5.4  0  0 31  0 31  2  0  0  0  3  8 16  2  0  0 31
43193 1989 09 03  89 30  1.8  0  0 19 11 30  5  0  2  1  6  4  0  1 11  0 30
43193 1989 09 12  80 30  4.2  0  0 29  1 30  2  0  0  0  6  4 12  5  1  0 30
43193 1989 10 03  87 31  1.6  0  0 19 12 31  4  0  0  2  8  0  3  2 12  0 31
43193 1989 10 12  80 31  4.1  0  0 30  1 31  3  0  0  0  5  3 16  3  1  0 31
43193 1989 11 03  72 30  1.7  0  0 16 14 30  7  0  3  0  4  1  1  0 14  0 30
43193 1989 11 12  57 30  3.8  0  0 29  1 30  0  0  0  0  1  5 17  6  1  0 30
43193 1989 12 03  70 31  0.8  0  0  9 22 31  2  0  1  1  3  1  1  0 22  0 31
43193 1989 12 12  55 31  4.6  0  0 31  0 31  1  0  0  0  2  7 17  4  0  0 31
43193 1990 01 03  72 31  0.7  0  0 10 21 31  2  0  1  1  4  1  1  0 21  0 31
43193 1990 01 12  50 31  5.2  0  0 31  0 31  0  0  0  0  6  5 16  4  0  0 31
43193 1990 02 03  74 28  0.5  0  0  6 22 28  1  0  1  0  3  1  0  0 22  0 28
43193 1990 02 12  51 28  7.0  0  0 28  0 28  2  0  0  0  3  4 17  2  0  0 28
43193 1990 03 03  72 31  2.0  0  0 23  8 31  1  0  6  0 11  3  0  2  8  0 31
43193 1990 03 12  55 31  6.0  0  0 31  0 31  1  0  0  0  1  6 18  5  0  0 31
43193 1990 04 03  72 30  3.1  0  0 29  1 30  7  0  3  0  5  2  6  6  1  0 30
43193 1990 04 12  63 30  5.7  0  0 30  0 30  3  0  0  0  0  3 20  4  0  0 30
43193 1990 05 03  77 30  3.8  0  0 29  1 30  8  0  0  0  4  4  9  4  1  0 30
43193 1990 05 12  71 31  6.0  0  0 31  0 31  0  0  0  0  4  6 17  4  0  0 31
43193 1990 06 03  86 30  3.9  0  0 28  2 30  3  0  0  0  3  8  9  5  2  0 30
43193 1990 06 12  80 30  5.6  0  0 30  0 30  1  0  0  0  4  9 12  4  0  0 30
43193 1990 07 03  85 31  4.9  0  0 31  0 31  1  0  0  0  5  5 19  1  0  0 31
43193 1990 07 12  82 31  4.4  0  0 31  0 31  0  0  0  0  3  1 24  3  0  0 31
43193 1990 08 03  89 31  4.9  0  0 31  0 31  5  0  1  0  2  5 12  6  0  0 31
43193 1990 08 12  85 31  6.0  0  0 30  1 31  0  0  0  0  3  7 12  8  1  0 31
43193 1990 09 03  90 30  2.6  0  0 25  5 30  4  0  0  0  7  4  4  6  5  0 30
43193 1990 09 12  78 30  5.7  0  0 30  0 30  1  0  0  0  0  7 15  7  0  0 30
43193 1990 10 03  82 30  1.6  0  0 18 12 30  7  0  0  0  6  1  2  2 12  0 30
43193 1990 10 12  70 31  4.0  0  0 29  2 31  2  0  0  0  3  6 17  1  2  0 31
43193 1990 11 03  79 30  1.8  0  0 19 11 30  3  0  9  0  5  0  2  0 11  0 30
43193 1990 11 12  66 30  4.2  0  0 29  1 30  5  0  2  1  7  3 10  1  1  0 30
43193 1990 12 03  76 31  1.2  0  0 15 16 31  4  0  5  0  4  1  1  0 16  0 31
43193 1990 12 12  58 31  4.9  0  0 31  0 31  4  0  0  0  3  7 14  3  0  0 31
43193 1991 01 03  78 31  0.5  0  0  8 23 31  2  0  2  0  2  0  1  1 23  0 31
43193 1991 01 12  55 31  5.5  0  0 31  0 31  0  0  0  0  3  3 21  4  0  0 31
43193 1991 02 03  79 28  0.5  0  0  7 21 28  0  0  0  0  2  2  2  1 21  0 28
43193 1991 02 12  49 28  6.9  0  0 28  0 28  3  0  0  0  2  4 15  4  0  0 28
43193 1991 03 03  79 31  2.5  0  0 19 12 31  6  0  8  0  2  1  1  1 12  0 31
43193 1991 03 12  61 31  6.3  0  0 30  1 31  0  0  0  0  3  7 18  2  1  0 31
43193 1991 04 03  75 30  4.1  0  0 30  0 30 12  0  6  6  2  2  1  1  0  0 30
43193 1991 04 12  64 30  6.3  0  0 30  0 30  1  0  0  1  2  7 14  5  0  0 30
43193 1991 05 03  72 31  4.7  0  0 31  0 31 12  0  4  2  3  2  2  6  0  0 31
43193 1991 05 12  66 31  7.9  0  0 31  0 31  0  0  0  0  0  5 18  8  0  0 31
43193 1991 06 03  83 30  3.4  0  0 28  2 30  8  0  2  0  2  1  8  7  2  0 30
43193 1991 06 12  78 30  6.1  0  0 30  0 30  2  0  1  1  1  7 11  7  0  0 30
43193 1991 07 03  88 31  5.2  0  0 30  1 31  2  0  2  2  3  6 11  4  1  0 31
43193 1991 07 12  86 31  6.4  0  0 31  0 31  1  0  0  1  6  8 12  3  0  0 31
43193 1991 08 03  88 31  3.9  0  0 30  1 31  0  0  0  1  5  3 13  8  1  0 31
43193 1991 08 12  85 31  5.4  0  0 31  0 31  2  0  0  0  2  4 15  8  0  0 31
43193 1991 09 03  86 30  2.2  0  0 23  7 30 12  0  1  0  2  2  2  4  7  0 30
43193 1991 09 12  79 30  4.6  0  0 29  1 30  8  0  0  0  2  2 13  4  1  0 30
43193 1991 10 03  83 31  2.0  0  0 23  8 31 10  0  0  0  6  1  3  3  8  0 31
43193 1991 10 12  71 31  4.4  0  0 31  0 31  2  0  1  0  4  8 14  2  0  0 31
43193 1991 11 03  75 30  1.6  0  0 20 10 30  8  0  4  0  2  2  3  1 10  0 30
43193 1991 11 12  58 30  4.0  0  0 30  0 30  3  0  2  0  4  7 10  4  0  0 30
43193 1991 12 03  75 31  1.3  0  0 17 14 31  7  0  2  0  4  1  1  2 14  0 31
43193 1991 12 12  52 31  4.9  0  0 31  0 31  3  0  1  0  1  5 13  8  0  0 31
43193 1992 01 03  74 31  0.9  0  0 13 18 31  6  0  4  0  1  2  0  0 18  0 31
43193 1992 01 12  48 31  5.3  0  0 31  0 31  2  0  0  0  3 15  9  2  0  0 31
43193 1992 02 03  77 29  2.0  0  0 22  7 29 15  0  0  1  3  1  0  2  7  0 29
43193 1992 02 12  51 29  6.8  0  0 29  0 29  1  0  0  0  0  6 17  5  0  0 29
43193 1992 03 03  79 31  2.9  0  0 27  4 31  8  0  5  0 10  1  2  1  4  0 31
43193 1992 03 12  59 31  6.5  0  0 31  0 31  4  0  0  0  0  6 17  4  0  0 31
43193 1992 04 03  72 30  4.4  0  0 30  0 30 13  0  0  1  8  1  1  6  0  0 30
43193 1992 04 12  57 30  8.2  0  0 30  0 30 10  0  0  0  1  3 12  4  0  0 30
43193 1992 05 03  72 31  4.7  0  0 31  0 31  9  0  0  0  3  2  9  8  0  0 31
43193 1992 05 12  66 31  7.6  0  0 31  0 31  1  0  0  0  1  7 17  5  0  0 31
43193 1992 06 03  84 30  4.2  0  0 27  3 30 10  0  1  1  4  3  6  2  3  0 30
43193 1992 06 12  83 30  6.3  0  0 30  0 30  5  0  1  0  5  5 13  1  0  0 30
43193 1992 07 03  87 31  5.1  0  0 30  1 31  7  0  1  0  7  6  8  1  1  0 31
43193 1992 07 12  82 31  7.0  0  0 30  1 31  1  0  0  0  2  8 16  3  1  0 31
43193 1992 08 03  88 31  5.6  0  0 31  0 31  4  0  0  0  6  8 11  2  0  0 31
43193 1992 08 12  84 31  6.9  0  0 31  0 31  1  0  1  0  3  7 12  7  0  0 31
43193 1992 09 03  88 30  2.6  0  0 26  4 30 10  1  5  1  1  2  1  5  4  0 30
43193 1992 09 12  76 30  7.0  0  0 30  0 30  3  0  0  1  2  6 13  5  0  0 30
43193 1992 10 03  87 31  1.3  0  0 20 11 31  2  5  2  1  1  2  1  6 11  0 31
43193 1992 10 12  76 31  4.0  0  0 31  0 31  0  2  0  0  3  4  4 18  0  0 31
43193 1992 11 03  76 30  1.1  0  0 16 14 30  0  7  0  4  1  1  0  3 14  0 30
43193 1992 11 12  65 30  2.6  0  0 28  2 30  1  2  1  1  1  8  3 11  2  0 30
43193 1992 12 03  78 31  0.3  0  0  5 26 31  0  2  1  0  0  1  0  1 26  0 31
43193 1992 12 12  67 31  2.0  0  0 28  3 31  1  0  0  0  1  1 10 15  3  0 31
43193 1993 01 03  85 31  0.0  0  0  1 30 31  0  0  0  0  0  0  0  1 30  0 31
43193 1993 01 12  53 31  2.5  0  0 30  1 31  2  0  0  1  0  7  8 12  1  0 31
43193 1993 02 03  81 28  0.3  0  0  5 23 28  1  2  0  0  0  0  0  2 23  0 28
43193 1993 02 12  52 28  3.0  0  0 28  0 28  0  0  0  0  1  9  7 11  0  0 28
43193 1993 03 03  76 31  1.2  0  0 19 12 31  0  5  2  3  2  2  0  5 12  0 31
43193 1993 03 12  58 31  4.1  0  0 31  0 31  0  0  0  0  0  7 10 14  0  0 31
43193 1993 04 03  75 30  1.8  0  0 25  5 30  3  9  2  4  1  1  0  5  5  0 30
43193 1993 04 12  72 30  4.0  0  0 30  0 30  0  0  0  0  0  4 11 15  0  0 30
43193 1993 05 03  74 31  1.8  0  0 24  6 30  9  3  0  6  0  0  1  5  6  0 30
43193 1993 05 12  67 31  4.6  0  0 31  0 31  1  0  0  0  0  1 17 12  0  0 31
43193 1993 06 03  82 30  3.3  0  0 26  4 30  2  1  1  3  0 16  2  1  4  0 30
43193 1993 06 12  78 30  4.0  0  0 29  1 30  2  2  0  2  0 13  5  5  1  0 30
43193 1993 07 03  87 31  3.4  0  0 21 10 31  1  1  1  0  0 10  4  4 10  0 31
43193 1993 07 12  84 31  4.3  0  0 30  1 31  1  1  0  0  0  9  7 12  1  0 31
